cid,uid,date
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,52592fd1-2dcc-436e-a310-cbab4500eef2,2005-07-08
678e8841-f5b4-4ae7-b23a-c0b2fc1a554e,fbc7467f-5011-4d27-93e7-f84ea079d27b,2017-07-26
7177317e-b0e8-4d92-bced-841d9f6541d8,624b05d6-4ce9-47f9-9b39-28e3cfe79601,1996-10-10
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,9baaa29e-67e2-4736-ad88-10aa4fc8c951,2004-05-20
634e4c94-1eff-4966-bc7b-f33476e68fc0,83eddc34-dc27-4b8d-ae60-f39148b64014,2014-07-08
2b8276ad-a35b-4ebb-8091-596e57e17256,382a887d-25e7-4979-b543-96bb465da353,2001-06-03
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,d6225123-44f7-4c0c-9bde-3045ddfdd812,2018-07-01
55f0e5f6-7865-46b0-81e5-0096cde46c71,20844a86-0128-4478-bc24-4bfdc03f04a7,2017-08-12
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,be60eefa-21bd-4792-ab64-4ef880f36cb0,2022-04-28
ccb857eb-69ee-4441-98b8-97166ccc36dc,68023a10-7140-4910-b19d-b2c9bf8b7f42,2018-09-02
007761b7-4196-429d-9934-ce55b211d051,8818c97c-d5e9-4045-862f-4c19e967dbad,2015-04-04
8407e268-55a1-406a-a1f3-ee800f2c8fcd,61a2c6d0-9209-4f83-b628-03118ddc4383,2023-02-09
f9301728-4d57-4c30-967e-ccebd5705711,99757abd-c4fd-4835-8d85-45a39846f786,2011-03-30
85f7fcf2-c010-49c9-9a23-109b270af8ff,d08102e3-2458-4e86-8bf8-7266e2be702a,2003-10-21
85f7fcf2-c010-49c9-9a23-109b270af8ff,c6847e84-ff02-4fc3-b786-7117508c8830,2005-04-22
634e4c94-1eff-4966-bc7b-f33476e68fc0,345edc24-c310-4857-b12e-9e815be8b893,2015-04-02
1a69bb26-1988-41f6-b574-38a9ede71ab2,7007840d-d02f-4751-96a6-49390093ec02,2016-07-13
94539dfc-e0d4-420f-b48e-2fe5170aecf3,220fb399-03f6-4c28-b95d-5e3897f4a1b6,2002-05-28
05690061-1949-4939-adef-ee23dfddb640,603b0a3e-4d55-4abf-b10e-ee980c33b6a6,1995-03-01
634e4c94-1eff-4966-bc7b-f33476e68fc0,070966d5-253a-4012-8c1a-5041278b1f95,1996-03-21
b929d861-4536-4fed-8078-45b30a080eb8,89bb49e3-5caf-47bb-81f2-f332bf41975f,2015-02-15
55f0e5f6-7865-46b0-81e5-0096cde46c71,3c7e35c6-f05a-4609-964e-f64a824f4a7a,2022-01-06
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,51403c29-0fe4-44a0-96e1-1c576c807299,1995-02-19
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,a3f97e86-12e7-4c65-b1e7-688f05a148d6,2010-05-05
f9301728-4d57-4c30-967e-ccebd5705711,0e6f2f4e-62dc-482f-a485-3bc508702ede,2000-05-05
96bc310f-95ec-466f-9449-1b4a7bf33ef6,bc52778f-b9eb-482a-a122-2f8671473f97,2024-01-17
7ba33664-4184-4fd7-9355-6ce61a26d15e,f758c9f8-3f00-40ab-9a95-20f0988f8eb1,2016-01-13
b13b9214-f77e-43fb-928c-157b8c8284ec,071e06ad-61f6-4ede-821a-0687e05ee99f,2004-05-09
55f0e5f6-7865-46b0-81e5-0096cde46c71,16bd1e0a-7882-4cdf-80ad-45b45e9e2fd4,1996-05-23
634e4c94-1eff-4966-bc7b-f33476e68fc0,560b4a3c-6977-46f4-8e19-fd2829418a35,2004-07-22
96bc310f-95ec-466f-9449-1b4a7bf33ef6,48eeb6df-0e34-4aeb-9b07-604d11cea855,2014-08-30
9de081d4-57d5-4e31-ad79-dcb228b76745,cc59cb90-f3bd-448d-9aeb-f5efca4b7e02,2022-04-26
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,18703b37-64ba-4ec4-b1c7-f263cd96fbcc,2017-06-02
85f7fcf2-c010-49c9-9a23-109b270af8ff,d70a801d-8f74-4671-a396-3b1967360fa9,2011-03-23
d71d233b-30e9-4458-b936-883cef82c84d,b2c1d663-4630-4baf-8c2e-efd08e53e332,2021-03-27
ab1c54de-1225-4586-8941-7d1ada6f83fb,b3046782-04ed-4e2b-8fb7-38a1c575f28f,2002-11-25
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,ef9fcca4-5d88-4f2a-bab4-c537fbd22c6f,2007-11-19
d8e35b50-7174-47f6-a057-4f4b643fe8d1,9505bfec-ed59-48ab-831a-338c812f4fab,2009-06-24
d71d233b-30e9-4458-b936-883cef82c84d,eb1f4262-51c0-4146-ab98-78a54e8aa1f4,2001-01-05
ccb857eb-69ee-4441-98b8-97166ccc36dc,dcf8e45f-aa31-4054-a4a4-db94d1256841,1999-08-08
276431ab-82d2-4d8c-a675-2f8edc552e51,e0aa9986-7440-4af1-921f-98a1e420838a,2010-12-22
1af8689b-0adf-476a-94fe-677cc4e84c98,9505bfec-ed59-48ab-831a-338c812f4fab,2015-03-19
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,9459d890-135e-4a19-8cd0-e3da19a55be8,2015-12-13
96bc310f-95ec-466f-9449-1b4a7bf33ef6,1f9f6d10-1ab3-43e0-9ba2-3f97d0e2f9a5,2012-01-21
07820136-078e-46fe-b4ee-bc2f5011ffdc,d2ea3aca-85a9-4fe6-a758-a41d45fd362f,2003-06-07
58166d0a-b036-4dbb-867a-d702417c437b,7d4f7b48-624b-424f-8120-b099d9ba6c1b,2008-08-24
2b8276ad-a35b-4ebb-8091-596e57e17256,19ccf5b3-2d49-4da6-a6b6-203a456fb804,2001-01-06
276431ab-82d2-4d8c-a675-2f8edc552e51,c8464d8d-0552-402c-97c7-ca645441c737,2023-08-11
67650b29-27d4-473e-b672-bfb1cbd81cf3,1eaf790c-f2be-43cf-b30a-7405efed37a6,2008-01-21
e1da45ad-6184-4e50-be11-6d0074992b73,360b566d-2170-44c4-a2b4-be2e92549a62,2002-05-05
9de081d4-57d5-4e31-ad79-dcb228b76745,5bc212db-9b19-4c7c-adc3-1b675e96b2ba,2004-09-04
67650b29-27d4-473e-b672-bfb1cbd81cf3,bc80cef9-93fe-4b9f-970a-aa63f5af993a,2001-03-29
96bc310f-95ec-466f-9449-1b4a7bf33ef6,faa0cdb7-58c6-4f16-8305-1c27bc323749,2005-11-07
4ed0760e-ab52-416e-a3a1-f45983ad2de8,1b499511-b03d-4bf8-bbb1-bf67f94d00c6,2002-03-25
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,c68e8769-3d2a-42cd-9a11-c6baa6cfbaa0,2013-12-30
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,a25c41f7-eb1e-492f-92ac-e27d7e28af82,2005-09-09
e1da45ad-6184-4e50-be11-6d0074992b73,04e3c57f-318f-469d-ab8d-f3ff99a721bf,1999-08-08
ab1c54de-1225-4586-8941-7d1ada6f83fb,85b8c08a-4b4e-4960-92e4-91417c7b576b,1996-06-23
634e4c94-1eff-4966-bc7b-f33476e68fc0,171b23fa-36e2-400d-89dd-d2dcd8c13726,2012-10-26
4ed0760e-ab52-416e-a3a1-f45983ad2de8,387d498e-0a98-4ce8-97a2-e25e10d94c53,2019-12-19
1af8689b-0adf-476a-94fe-677cc4e84c98,3140345f-d7f7-4bdb-8af9-27566a3424ea,1998-01-13
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,d52e8263-a5eb-453e-a0a1-6410748ecdd9,2010-11-26
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,b710e868-e612-47a2-9421-ab050a267093,2003-05-13
395bee8e-ef58-477a-9e7d-255a287cf6eb,1113bada-0919-4f0b-882b-60a9fbdf1f5f,2019-09-13
6cf0ba77-2ddc-410d-9240-ffe179831b0b,62ce0a20-5c6b-4e58-b8a3-624713ddac99,2017-11-29
05690061-1949-4939-adef-ee23dfddb640,6225193a-a211-4c7f-b306-bae86600c4be,2006-01-10
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,d5c0c3ff-f6a0-4914-ae40-f9c4503f0198,2014-12-13
85f7fcf2-c010-49c9-9a23-109b270af8ff,3abbba68-7d1e-43a1-a58a-04aea11d91a0,2019-10-20
b929d861-4536-4fed-8078-45b30a080eb8,c7557048-a3dc-4d2c-b7d9-dec42379827b,2024-02-23
4ed0760e-ab52-416e-a3a1-f45983ad2de8,c66f8ba2-5f8d-45d0-a25e-df12b3e829a6,1995-02-09
9de081d4-57d5-4e31-ad79-dcb228b76745,bbd71f89-0487-42ad-8dca-f5092eaf0135,2006-12-09
96bc310f-95ec-466f-9449-1b4a7bf33ef6,21755bcb-bbe4-41af-b32b-53c0d14bec20,2004-07-02
07820136-078e-46fe-b4ee-bc2f5011ffdc,07e9c4b5-8e4c-45d3-b264-00586b1e8b28,2024-07-21
ab1c54de-1225-4586-8941-7d1ada6f83fb,ff6314e0-37f4-4e64-aa07-c83526fd2e3e,2001-02-09
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,adedb1c1-ca2e-44fb-a531-e32822594fa4,1998-07-24
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,38dc3d0b-f1cb-4205-9099-c80b029db436,2005-08-03
05690061-1949-4939-adef-ee23dfddb640,c64d9b5b-ef4b-4598-9005-d83729ab3948,1995-08-05
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,49b6cddc-2f3f-497e-a24e-1be725c58e33,2013-11-14
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,bd10f323-795a-43d9-91f0-776663ff5644,2016-10-10
58166d0a-b036-4dbb-867a-d702417c437b,0b33cfb2-3c7c-4fa9-a585-4e2f1a5bd778,2000-02-20
85f7fcf2-c010-49c9-9a23-109b270af8ff,58b8064e-8e75-4895-992a-9486407a3563,2015-03-10
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,e9c459fd-ac05-4883-950d-47a1ea407d9e,2018-03-30
1a69bb26-1988-41f6-b574-38a9ede71ab2,71adbf3c-4745-42f0-bdce-7a13cc43a034,2014-01-16
d5664677-e39e-4c0c-a661-559ade0b3d29,b2c1d663-4630-4baf-8c2e-efd08e53e332,2001-09-20
7ba33664-4184-4fd7-9355-6ce61a26d15e,3de99830-b699-4023-bd9c-addc9eba4a5f,2012-05-15
1df77618-b128-407b-af75-0ca2299a56f8,49625394-41b3-479d-b690-68f647d91505,2019-01-12
05690061-1949-4939-adef-ee23dfddb640,b640715b-4767-4104-88db-c3760620fb8e,1998-09-25
e77f16b9-4208-4afd-8560-d307a8798185,03bd84a5-0c58-4230-b773-2d881ebf2b26,2005-08-12
2b8276ad-a35b-4ebb-8091-596e57e17256,a51fefda-e90c-47e2-b409-cc2fd96e1516,2010-01-18
07820136-078e-46fe-b4ee-bc2f5011ffdc,d8903b23-532c-46a8-844f-9dfd0d714e97,2019-04-29
58166d0a-b036-4dbb-867a-d702417c437b,cec7e221-e147-4acf-8cc9-0aab03e0ffcc,2003-02-02
94539dfc-e0d4-420f-b48e-2fe5170aecf3,32ee6fe8-ccab-4b8e-ba3c-e5b63d8bebd9,2005-06-22
4ed0760e-ab52-416e-a3a1-f45983ad2de8,51403c29-0fe4-44a0-96e1-1c576c807299,2008-03-16
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,cffeacf4-ab03-4fd2-913b-5b0b79ef1466,2022-12-01
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,baaee0f5-d5c6-4a1f-93fa-6f0fa0ee1a36,2018-11-04
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,0610c16f-7842-40c7-a029-40e2fd9b4911,2006-09-08
7177317e-b0e8-4d92-bced-841d9f6541d8,d947dd45-1dae-4847-892c-29fac25b3b8a,2012-10-19
9de081d4-57d5-4e31-ad79-dcb228b76745,a31091ff-13a5-4cfb-a491-95ad613cbe39,2002-04-20
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,b3e9a0bb-febc-4363-b5f7-04a8782012fe,2006-09-10
67650b29-27d4-473e-b672-bfb1cbd81cf3,6f25d10f-c5c1-48cd-b86e-59679151e231,2024-09-13
05690061-1949-4939-adef-ee23dfddb640,7835da9b-962c-4dd3-be1b-ddee43157120,2013-02-02
58166d0a-b036-4dbb-867a-d702417c437b,5ba85187-2047-43d2-97c5-21766dd267a0,2000-10-10
67650b29-27d4-473e-b672-bfb1cbd81cf3,ce6b3ce3-5d51-4200-9cad-386b413f89bd,2014-01-03
83bb2dde-f0e5-4694-bcdf-1337230112f6,c8e8f464-c67b-4215-b902-c608386c3749,2025-12-16
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,64c750c0-2cc9-4a2a-b8f1-16f4c79a8ac5,1996-05-09
94539dfc-e0d4-420f-b48e-2fe5170aecf3,5bcbea3c-50ed-49ce-8633-2180a4e6a7ab,2002-09-07
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,25471088-0763-4b29-bd1b-a724a6fa4132,1997-01-27
276431ab-82d2-4d8c-a675-2f8edc552e51,40ca167f-972a-42e1-8c22-8037ddb66dbd,2021-09-13
634e4c94-1eff-4966-bc7b-f33476e68fc0,360b566d-2170-44c4-a2b4-be2e92549a62,2007-10-15
9de081d4-57d5-4e31-ad79-dcb228b76745,9ffd2fcb-6a14-43ad-b9c2-23fae07d46cc,2014-08-06
83bb2dde-f0e5-4694-bcdf-1337230112f6,73b9b3f7-8178-44b2-93b2-ce0810153005,2007-07-30
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,1c00b900-e8a9-45d4-8f17-2967af90ef73,2024-09-06
6cf0ba77-2ddc-410d-9240-ffe179831b0b,575d9a71-b7bd-4315-a2d6-cb7765d1ef86,2002-12-08
05690061-1949-4939-adef-ee23dfddb640,c8e8f464-c67b-4215-b902-c608386c3749,2009-08-14
f9301728-4d57-4c30-967e-ccebd5705711,bd10f323-795a-43d9-91f0-776663ff5644,1999-05-16
d5664677-e39e-4c0c-a661-559ade0b3d29,b21101db-dc4d-4804-a3aa-24ebad4d3c09,1995-10-14
96bc310f-95ec-466f-9449-1b4a7bf33ef6,8e1dbf8e-5598-4a2b-a7e9-d6aa023514ee,2007-03-04
4ed0760e-ab52-416e-a3a1-f45983ad2de8,1501ebc4-e29a-495b-b4eb-a6b1e562081c,2011-11-21
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,1501ebc4-e29a-495b-b4eb-a6b1e562081c,2003-07-23
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,1eaf790c-f2be-43cf-b30a-7405efed37a6,2003-09-30
9de081d4-57d5-4e31-ad79-dcb228b76745,bf8ef8f2-19ff-4e0b-b4f3-4bc30127fac1,2025-11-16
d5664677-e39e-4c0c-a661-559ade0b3d29,1abbdb60-c355-4430-bf81-e97b3b4ca20b,1997-10-17
11284cc3-b602-4bd0-86ff-eeed987ba32d,d9abd48e-56ac-43aa-9f43-05c0dbbbc9e1,2012-09-29
67650b29-27d4-473e-b672-bfb1cbd81cf3,188274ad-2b91-476f-baa5-5473fc23b8ee,2021-02-19
ab1c54de-1225-4586-8941-7d1ada6f83fb,560b4a3c-6977-46f4-8e19-fd2829418a35,2020-02-15
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,25d29c74-673e-472d-91a7-caa49d6ce12d,2005-11-20
94539dfc-e0d4-420f-b48e-2fe5170aecf3,0bb9c3fd-a79a-4eae-ad3d-b2d75b78cd38,2010-07-10
b929d861-4536-4fed-8078-45b30a080eb8,ee21f9df-c50a-45f2-9b90-1a9dcdd53e8e,2010-06-08
94539dfc-e0d4-420f-b48e-2fe5170aecf3,37713784-2cc9-4aea-a196-7d28677e1bd4,2013-04-21
e1da45ad-6184-4e50-be11-6d0074992b73,5f4667ca-f2ce-40b4-aa12-2d7206d16c23,2020-05-08
007761b7-4196-429d-9934-ce55b211d051,0da70e2c-edef-4a28-b6ea-afbfe6c593e2,1999-09-12
1a69bb26-1988-41f6-b574-38a9ede71ab2,58b8064e-8e75-4895-992a-9486407a3563,1998-05-21
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,966d734a-bfd9-4b23-97f2-50b775459a0b,2025-04-25
276431ab-82d2-4d8c-a675-2f8edc552e51,6086160e-0d60-4b5c-a878-954af9f88097,2016-01-04
96bc310f-95ec-466f-9449-1b4a7bf33ef6,721560dc-6fbd-4346-9496-43ad40f17afd,2024-04-29
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,9a11c4dd-57d0-4922-a699-8331bc2bd2de,2014-07-20
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,4e326c8b-e1a1-4620-a79e-8c82497ded2a,2021-08-23
11284cc3-b602-4bd0-86ff-eeed987ba32d,b5a537bc-2829-45ae-a713-4b08cd53c20a,2011-10-23
1a69bb26-1988-41f6-b574-38a9ede71ab2,6f563203-51a7-4233-bf11-61695054627d,2000-05-18
ccb857eb-69ee-4441-98b8-97166ccc36dc,6e61d9a8-190a-4c83-b6ac-865a6b6bf06c,2013-05-19
7177317e-b0e8-4d92-bced-841d9f6541d8,82b3039d-bf45-4210-9b81-6c349398343e,2011-11-26
96bc310f-95ec-466f-9449-1b4a7bf33ef6,7095fe1d-2e9d-4970-af8f-d9707a3e291b,1997-08-21
d1aa9279-55af-4023-ba77-2676c32a28b9,49b6cddc-2f3f-497e-a24e-1be725c58e33,2010-07-27
6ff87380-b43c-4589-90fb-9aee1e2a1848,5137bd02-d7c6-472f-bf84-90f38a1ff340,1996-08-22
634e4c94-1eff-4966-bc7b-f33476e68fc0,bed75c98-226d-44a7-9dee-fdc7ec476ac9,2001-05-01
11284cc3-b602-4bd0-86ff-eeed987ba32d,6159f5ee-69d1-49fd-abe7-f2ce83af77a1,2012-12-11
b13b9214-f77e-43fb-928c-157b8c8284ec,6915d7f1-aefc-4272-a983-ad17c17b5c33,2024-10-17
d5664677-e39e-4c0c-a661-559ade0b3d29,28f3ae3a-1ab1-4dec-9266-7d43cfd199d4,2009-09-07
8407e268-55a1-406a-a1f3-ee800f2c8fcd,e33313ba-c983-4514-b377-0170356f7420,2009-03-06
d71d233b-30e9-4458-b936-883cef82c84d,ad47ae74-03e2-4370-a960-22b91845d310,1996-07-13
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,b88e0456-a4d7-498f-8e11-74a8ad04b19f,2005-01-25
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,fba63bd6-cd90-400b-ad0f-181249662345,2015-10-17
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,fd52e51a-3717-4104-890f-2c8dae8890b7,2023-07-09
634e4c94-1eff-4966-bc7b-f33476e68fc0,f19a19d4-2254-433d-8c4f-f87f09badb55,2023-11-08
7ba33664-4184-4fd7-9355-6ce61a26d15e,b3e9a0bb-febc-4363-b5f7-04a8782012fe,2018-01-17
d1aa9279-55af-4023-ba77-2676c32a28b9,ddcdfbc5-97e5-4c72-9d83-9cd25d39990f,2019-02-08
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,c4bef4be-e003-4887-947e-cfaec4b6d1dd,2004-11-09
1af8689b-0adf-476a-94fe-677cc4e84c98,67f10482-27a0-4f1c-8f82-32ad9e2ddf7c,1996-02-29
11284cc3-b602-4bd0-86ff-eeed987ba32d,8249152c-5422-4d4d-bbab-3a054c5dc910,2025-10-06
53e9fd6e-5335-4d3d-a97e-a723b9d7098c,5ee836c7-5ddc-481b-8eae-0a44e4617cd6,2005-07-01
58166d0a-b036-4dbb-867a-d702417c437b,aebdf782-df08-4e92-a6e3-f968521b1e61,1996-09-23
4ed0760e-ab52-416e-a3a1-f45983ad2de8,9e528866-87e2-42c5-882c-ca79590d9a70,2010-08-11
6ff87380-b43c-4589-90fb-9aee1e2a1848,4e260e52-3a0e-4f6a-8af7-8f899131c49e,2004-06-19
05690061-1949-4939-adef-ee23dfddb640,b542b1ed-4786-46d0-ab03-f12f20e3b031,2004-06-18
55f0e5f6-7865-46b0-81e5-0096cde46c71,ab83500a-dbb9-45d4-9b21-5b2fd08dc312,2008-01-26
11284cc3-b602-4bd0-86ff-eeed987ba32d,4c2410d1-45a9-4ae9-9441-db561b62e0e0,1996-06-07
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,418aff98-fd47-4336-9ef4-cc723b542a83,2023-06-11
1af8689b-0adf-476a-94fe-677cc4e84c98,e370e9f9-f20b-475c-ad1c-98b31244374b,2001-02-05
53e9fd6e-5335-4d3d-a97e-a723b9d7098c,cb02da31-1d2b-499f-8550-53b7cdd4831c,2023-04-18
96bc310f-95ec-466f-9449-1b4a7bf33ef6,97caa4ec-293b-4200-9373-ca7976d27e8a,2020-01-17
d8e35b50-7174-47f6-a057-4f4b643fe8d1,ad47ae74-03e2-4370-a960-22b91845d310,2010-10-22
55f0e5f6-7865-46b0-81e5-0096cde46c71,3346dab6-f392-4c06-8b1e-4ebdac53dc7b,2008-08-07
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,6620b824-bca2-4451-92f9-c4fe0b3ec58f,2023-01-11
94539dfc-e0d4-420f-b48e-2fe5170aecf3,b413ebc8-e5ee-413b-8b49-862deff9971d,2022-11-06
6ff87380-b43c-4589-90fb-9aee1e2a1848,1b0e509a-4e2b-49cc-887f-c24c128d35a0,2002-02-12
1a69bb26-1988-41f6-b574-38a9ede71ab2,c48584b0-242a-4fbc-8fbc-008cd283a409,2009-04-29
83bb2dde-f0e5-4694-bcdf-1337230112f6,e02980f1-0255-475c-af7f-c58f57791ba4,2012-09-10
634e4c94-1eff-4966-bc7b-f33476e68fc0,7a45c9bf-ad04-44f6-ae75-2976cd8dc381,2020-05-10
1df77618-b128-407b-af75-0ca2299a56f8,ccda8b9e-e589-4f03-b574-8fcfe628aba0,2014-12-10
85f7fcf2-c010-49c9-9a23-109b270af8ff,f596f56e-292b-40f7-b41b-8c8bca794229,2013-01-06
e7ba15bf-30f3-4539-acaf-e7220cdcd5fd,ee6752b4-99f0-45fd-af05-e633f63b6241,2018-07-03
2b8276ad-a35b-4ebb-8091-596e57e17256,05c341cb-04d4-49d0-9913-f10870cbf0db,2006-12-23
2b8276ad-a35b-4ebb-8091-596e57e17256,15f7d473-c955-44bb-9904-6a876ff258a0,1997-03-06
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,7912b272-f07b-4d2d-98d6-bc0c9a5fb8fe,2005-04-07
7177317e-b0e8-4d92-bced-841d9f6541d8,54da02a3-1f3c-4b1b-a995-e97b623d883b,1995-01-25
6ff87380-b43c-4589-90fb-9aee1e2a1848,9fd73a38-fee3-464d-9b83-7a37ee0e9daf,2007-07-09
9de081d4-57d5-4e31-ad79-dcb228b76745,7c8651ac-3d74-4c57-af09-8ed0c3ee3115,1995-08-07
6cf0ba77-2ddc-410d-9240-ffe179831b0b,49625394-41b3-479d-b690-68f647d91505,2009-03-07
ccb857eb-69ee-4441-98b8-97166ccc36dc,6086160e-0d60-4b5c-a878-954af9f88097,2000-08-28
94539dfc-e0d4-420f-b48e-2fe5170aecf3,616cdd1f-59fa-4aea-a51d-e5eb01f837d7,2022-04-01
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,7d3ee712-0180-4ff0-9c17-6ec745ab78d4,2017-11-25
ccb857eb-69ee-4441-98b8-97166ccc36dc,4c2410d1-45a9-4ae9-9441-db561b62e0e0,2025-10-22
8407e268-55a1-406a-a1f3-ee800f2c8fcd,c6111515-5f43-49b5-b01b-dfd889adb888,2023-03-18
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,cec7e221-e147-4acf-8cc9-0aab03e0ffcc,2014-05-16
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,e22a31ef-1f61-41b5-adfc-0ae6e23b3256,2003-04-21
9de081d4-57d5-4e31-ad79-dcb228b76745,32895bab-5644-4e51-8bf0-267c6a5accb1,2022-06-27
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,31c1c55e-524b-48be-ba6d-5ed38e54b2e9,2007-10-28
9de081d4-57d5-4e31-ad79-dcb228b76745,81c2a846-df6b-4789-ab60-95d2412ff381,2003-06-29
7177317e-b0e8-4d92-bced-841d9f6541d8,5891c426-b0de-4732-a245-491c27236d39,2005-08-03
395bee8e-ef58-477a-9e7d-255a287cf6eb,c350fa07-f407-43fd-b6c3-d237fc10285f,2017-11-10
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,7ca9533e-03cd-4149-b741-bcb10c04428d,2020-08-04
58166d0a-b036-4dbb-867a-d702417c437b,d67a00e1-ee1c-431d-bf3e-1eaca31f7791,2012-12-20
67650b29-27d4-473e-b672-bfb1cbd81cf3,92ace14a-1a1c-4623-b23b-10696fb12a91,2020-10-27
d5664677-e39e-4c0c-a661-559ade0b3d29,d70a801d-8f74-4671-a396-3b1967360fa9,1997-07-23
f9301728-4d57-4c30-967e-ccebd5705711,2c266dec-c9a1-4541-8b1b-d227f5be260d,2003-03-11
7177317e-b0e8-4d92-bced-841d9f6541d8,21755bcb-bbe4-41af-b32b-53c0d14bec20,2014-09-19
55f0e5f6-7865-46b0-81e5-0096cde46c71,99757abd-c4fd-4835-8d85-45a39846f786,2013-04-24
53e9fd6e-5335-4d3d-a97e-a723b9d7098c,dcb31871-d1a6-4c24-b060-ba66a0607064,2010-05-23
007761b7-4196-429d-9934-ce55b211d051,7fb4c581-2d93-4573-8072-d1960b3e3c9d,2012-10-11
94539dfc-e0d4-420f-b48e-2fe5170aecf3,97adfc67-ec84-46f7-991f-9e54364127ed,2012-06-18
55f0e5f6-7865-46b0-81e5-0096cde46c71,fbe4f99d-de59-472d-915f-d481d6b0c6cc,2006-07-10
634e4c94-1eff-4966-bc7b-f33476e68fc0,0c674fb7-49d0-4f0b-bbdd-bef9ba2c6e14,2009-04-23
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,e7589302-2d56-4ed5-b8de-54be55f7684c,2017-09-11
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,2d776e89-c6a0-49c7-9244-ae965afb1cf3,2023-11-17
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,60cf8284-18ed-48c1-8b7f-24e5c1a5f913,1999-11-25
395bee8e-ef58-477a-9e7d-255a287cf6eb,12137b6a-498e-418b-97d3-56fecf356b59,2020-04-05
85f7fcf2-c010-49c9-9a23-109b270af8ff,4829cb3d-40cc-4f57-9c51-d4fbb8a06b61,1995-07-10
b929d861-4536-4fed-8078-45b30a080eb8,1768dd55-0e87-4c4d-9777-7ee787846a0c,2021-08-07
7177317e-b0e8-4d92-bced-841d9f6541d8,316ce477-a566-4f4b-8da7-181b4545e991,2002-10-25
7177317e-b0e8-4d92-bced-841d9f6541d8,e9c459fd-ac05-4883-950d-47a1ea407d9e,2023-10-23
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,5f4667ca-f2ce-40b4-aa12-2d7206d16c23,2012-11-28
6cf0ba77-2ddc-410d-9240-ffe179831b0b,c05aabac-02b6-415c-be0f-e9d1efa32edc,1995-02-27
b13b9214-f77e-43fb-928c-157b8c8284ec,9300d3a5-0729-4edd-b7c0-0c9d7d07860d,2015-03-09
e1da45ad-6184-4e50-be11-6d0074992b73,83827d4c-724c-49ce-9933-1a21ec23d9de,2009-06-06
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,d716c6f7-a406-4548-9326-9f717ec651ef,2025-09-11
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,2ead745f-93a2-49c5-8f23-12aae3c63c02,2019-02-15
395bee8e-ef58-477a-9e7d-255a287cf6eb,3b664f24-1325-4b92-af1c-0efcb2bf3ea0,2017-02-25
2b8276ad-a35b-4ebb-8091-596e57e17256,7835da9b-962c-4dd3-be1b-ddee43157120,2014-06-06
